,id,idPage,name,message,picture,link,created_time,status_type,reactions_count,likes_count,comments_count,topics_l2,topics_l3,keyword:topic_l2,keyword:topic_l3
71,286483085526_10155102602865527,286483085526,T-Mobile CZ,Půlka ledna za námi a novoroční předsevzetí už jsou fuč? Dejte si druhou šanci a zkuste některý z našich 10 splnitelných závazků. Třeba…,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10394810_10155102596470527_7290098446248797300_n.png?oh=54df31cdb76b9dca5414fe3eaf2d60aa&oe=57F9F183,https://www.facebook.com/TmobileCz/photos/a.10155102596135527.1073741845.286483085526/10155102596470527/?type=3,2015-01-20T19:35:23+0000,added_photos,109,109,6,právní_pojmy|právní_vztahy|etické_pojmy|filosofické_pojmy,právní_pojmy|právní_věda,"závazek:právní_pojmy,právní_vztahy,etické_pojmy,filosofické_pojmy","závazek:právní_pojmy,právní_věda"
72,286483085526_10155108167090527,286483085526,T-Mobile CZ,"Stáhněte si zdarma aktuální číslo interaktivního magazínu Menu. iOS verzi najdete na http://j.mp/1tELhLA, Android appka je k dispozici na http://j.mp/1tELnmi 

Dočtete se, co nám prozradil divadelní režisér, herec a učitel Jiří Havelka – kde ho nejčastěji líbá múza i jaké aplikace s sebou nosit, abyste nezapomněli své geniální nápady. Třeba na scénář pro novou divadelní hru :)

PS: Pokud vám zatím chybí chytrý telefon s iOS nebo Androidem, můžete si Menu prolistovat na www.t-mobile.cz/menu anebo si pro něj prostě skočte do naší nejbližší Značkovky (www.t-mobile.cz/prodejny).",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10171633_10155108163910527_8532270605630942179_n.png?oh=f9bb2357c05076f3a14e8a53e18edd1e&oe=57E8FF3C,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155108163910527/?type=3,2015-01-22T15:03:46+0000,added_photos,39,39,7,ostrovy_egejského_moře|profese,umění|osobní_život,"herec:profese|režisér:profese|divadelní_režisér:profese|ios:ostrovy_egejského_moře,ostrovy_egejského_moře","divadelní_režisér:umění,osobní_život|režisér:umění,osobní_život|herec:umění,osobní_život|menu:osobní_život,osobní_život|hra:osobní_život|magazín:umění,osobní_život|scénář:umění,osobní_život"
73,286483085526_10155111588135527,286483085526,T-Mobile CZ,"Aby naše připravovaná kampaň klapla na 100 %, musíme o víkendu nainstalovat některé důležité systémové aktualizace. Omlouváme se proto předem za nedostupnost Můj T-Mobile a eShopu od sobotní cca 19. hodiny do nedělního večera. Děkujeme za pochopení.

A mimochodem, tipnete si, kdo bude hrdinou nové kampaně a kde se tentokrát bude odehrávat? Napovíme, že v Polsku to nebude :)",,,2015-01-23T16:43:16+0000,mobile_status_update,21,21,18,čas|unix|jednotky|státy_evropy|telekomunikace|svobodný_software|členové_mezinárodních_organizací,státy_a_území|fyzikální_veličiny,"večer:čas|kde:unix,svobodný_software|polsko:státy_evropy,členové_mezinárodních_organizací|aby:čas|hodina:čas,jednotky|t-mobile:telekomunikace",polsko:státy_a_území|aby:fyzikální_veličiny|večer:fyzikální_veličiny|hodina:fyzikální_veličiny
74,286483085526_10155126156615527,286483085526,T-Mobile CZ,Pro Naše máme dárečky po celý rok! Do konce ledna rozdáváme tyto kousky. Zapojte se do soutěže na www.nasimproradost.cz/soutez,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/984315_10155126149540527_4365490051434966413_n.png?oh=c89fdffd3d675b066ea873dcac74a5bc&oe=57F40347,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155126149540527/?type=3,2015-01-27T19:39:05+0000,added_photos,202,202,31,soutěže|soupeření,soupeření|společnost|společenské_akce|čas,"soutěž:soutěže,soupeření","soutěž:soupeření,společnost,společenské_akce|leden:čas|rok:čas"
75,286483085526_10155128965280527,286483085526,T-Mobile CZ,"Repre bude i letos potřebovat každý hlas, nenechte si proto ujít další kvalifikační mač. Pro Naše máme navíc 15% slevu na vstupné :)",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1926648_10153584324177565_7892265379859361334_n.png?oh=d56f7b3c292239c4c69a63096ef936de&oe=57F2F5DE,https://www.facebook.com/narodak/photos/a.143336777564.137652.133785617564/10153584324177565/?type=3,2015-01-28T16:40:49+0000,added_photos,19,19,1,,,,
76,286483085526_10155139961885527,286483085526,T-Mobile CZ,"Chodíte neustále s hlavou v oblacích a večer si nemůžete vzpomenout na všechny ty skvělé nápady, které jste měli ráno? Tyhle appky to vyřeší za vás:

Evernote: Kdo nemá paměť jako slon, nechť si pořídí slona do telefonu. Lepší appku na klasické poznámky prostě neseženete. Stahujte z http://j.mp/1vfJ9ME

Skitch: Jednoduchou fotkou často zachytíte přesně to, co si potřebujete zapamatovat. Ve Skitchi už pak jen přidáte šipky či krátký text nebo zvýrazníte část snímku. Seženete ho na http://j.mp/1vfJlM3

Sketchbook: …a nebo si poznámku rovnou naskicujte! Pokud máte raději ručně psané poznámky, tahle appka je jasná volba. Už na vás čeká na http://j.mp/1vfJNd1",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1546326_10155139957630527_6266329025147960743_n.png?oh=a7e2906ca605f8dde1f192d331165de9&oe=57F75F67,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155139957630527/?type=3,2015-01-31T12:54:07+0000,added_photos,58,58,9,dopravní_zvířata|chobotnatci,humanitní_a_společenské_vědy|meteorologie|umění,"slon:dopravní_zvířata,dopravní_zvířata,chobotnatci,chobotnatci","fotka:umění|paměť:humanitní_a_společenské_vědy|nápad:humanitní_a_společenské_vědy|oblak:meteorologie|text:humanitní_a_společenské_vědy|volba:humanitní_a_společenské_vědy|poznámka:humanitní_a_společenské_vědy,humanitní_a_společenské_vědy,humanitní_a_společenské_vědy,umění,umění,umění"
77,286483085526_10155149097385527,286483085526,T-Mobile CZ,"Agente, nástup na misi! Záda vám kryje bezpečná síť a superšpionská appka v mobilu.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10968587_10155149097015527_2819979350587680273_n.png?oh=e8b7acbabb93ce4a4ff9595f22384e6e&oe=57F45A58,https://www.facebook.com/TmobileCz/photos/a.10151423231600527.823368.286483085526/10155149097015527/?type=3,2015-02-02T19:33:55+0000,added_photos,27,27,9,mobilní_zařízení|mobilní_telefonie|elektronika,elektrotechnika|elektronika|telekomunikace,"mobil:mobilní_zařízení,mobilní_telefonie,elektronika","mobil:elektrotechnika,elektronika,telekomunikace"
78,286483085526_10155152616075527,286483085526,T-Mobile CZ,"(Nejen) našim zahraje svoje pecky Michal Hrůza, který od března vyráží na velké turné Noc a den. A co je ještě lepší zpráva, při koupi lístku v Našim pro radost máte 10 % slevu: ♫ www.nasimproradost.cz/hruza ♫ Ale dlouho se nerozmýšlejte, mizí rychle :-)",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10352985_10155152609940527_2415145983726961723_n.png?oh=290cfd9a7df25ae166cca9ae65ad81af&oe=57F46D4D,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155152609940527/?type=3,2015-02-03T15:57:55+0000,added_photos,383,383,15,čas|americké_filmy,filmy_podle_zemí|hudební_alba|fyzikální_veličiny,velký:americké_filmy|den:čas|noc:čas,velký:filmy_podle_zemí|noc_a_den:hudební_alba|den:fyzikální_veličiny|noc:fyzikální_veličiny
79,286483085526_10155159818850527,286483085526,T-Mobile CZ,"STOP NÁSILÍ NA LÁSCE! Škrtáme ňufání, plyšákování a čokoládičky. Letošní Valentýn bude prostě úlet. Stay tuned! #heartbeats2015",https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/10963716_10155159819825527_10155159818850527_33366_2499_b.jpg?oh=cf6b8226756857cdc83c69dff321c6f9&oe=583710F4,https://www.facebook.com/TmobileCz/videos/10155159818850527/,2015-02-06T15:00:01+0000,added_video,171,171,4,psychologické_pojmy|emoce|etologie|meziosobní_vztahy|sociologie|osobní_život|sociální_psychologie,sociální_psychologie|psychologie|psychologické_pojmy|sociologie,"násilí:psychologické_pojmy,emoce,etologie,sociologie,sociální_psychologie|láska:psychologické_pojmy,emoce,etologie,meziosobní_vztahy,osobní_život,sociální_psychologie","násilí:sociální_psychologie,psychologie,psychologické_pojmy,sociologie|láska:sociální_psychologie,psychologie,psychologické_pojmy,sociologie"
80,286483085526_10155160523380527,286483085526,T-Mobile CZ,"Vy se v klidu koukněte na toto video, o ještěrky a další internetovou havěť se postaráme my ;-)",https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/10605001_10155160527325527_10155160523380527_24710_679_b.jpg?oh=a264422442526f95eb5b00c3104122f7&oe=57F9E70F,https://www.facebook.com/TmobileCz/videos/10155160523380527/,2015-02-05T17:20:00+0000,added_video,3019,3019,98,hudební_skupiny_podle_období|doprava_v_česku_podle_krajů,desetiletí|hudební_skupiny,klid:doprava_v_česku_podle_krajů|toto:hudební_skupiny_podle_období,"toto:desetiletí,hudební_skupiny"
81,286483085526_10155182046570527,286483085526,T-Mobile CZ,"Znát dokonale svoji výbavu - to je základ každé úspěšné mise. Ovšem bacha na záludné zkratky ;)

Zapojte se také do naší mise na www.t-mobile.cz/ve-vasich-sluzbach",https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/10955864_10155182048500527_10155182046570527_17230_759_b.jpg?oh=6b8cfc9787feffc465eb0b5fd7cd6b69&oe=57F1C7AD,https://www.facebook.com/TmobileCz/videos/10155182046570527/,2015-02-11T20:47:37+0000,added_video,114,114,2,skladatelé_klasické_hudby|skladatelé_chrámové_hudby|kódování|němečtí_hudební_skladatelé|politika|muži|úmrtí_1750|osoby_s_nejistým_datem_narození|lingvistika|eisenach|sociologické_pojmy|společnost|politologie|lipsko|anglikánští_svatí|nejlepší_hudební_články|barokní_skladatelé|narození_1685|politická_sociologie|zemřelí_na_cévní_mozkovou_příhodu,hudební_skladatelé|skladatelé_klasické_hudby,"mise:politika,politika,sociologické_pojmy,sociologické_pojmy,společnost,společnost,politologie,politologie,politická_sociologie,politická_sociologie|zkratka:kódování,lingvistika|bach:skladatelé_klasické_hudby,skladatelé_chrámové_hudby,němečtí_hudební_skladatelé,muži,úmrtí_1750,osoby_s_nejistým_datem_narození,eisenach,lipsko,anglikánští_svatí,nejlepší_hudební_články,barokní_skladatelé,narození_1685,zemřelí_na_cévní_mozkovou_příhodu","bach:hudební_skladatelé,skladatelé_klasické_hudby"
82,286483085526_10155184974530527,286483085526,T-Mobile CZ,To zas bude v sobotu v álejích naplyšákováno… A nebo taky ne! Střihněte si svou vlastní ulítlou videovalentýnku na www.valentines-heart-beats.com/cz #heartbeats2015,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10394018_10155184527785527_7268684449015035903_n.png?oh=bc7e9d49c08d24cc96298f64d16790a4&oe=5831D89E,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155184527785527/?type=3,2015-02-12T16:40:01+0000,added_photos,449,449,15,dny_v_týdnu|dny,chronologie|jednotky_si|kalendář|dny_v_týdnu|dny|jednotky_času,"sobota:dny_v_týdnu,dny","sobota:chronologie,jednotky_si,kalendář,dny_v_týdnu,dny,jednotky_času"
83,286483085526_10155191522780527,286483085526,T-Mobile CZ,"Kryštofové právě dokončili desku Srdcebeat a vyráží s ní na turné. A že vás máme fakt rádi, tak jsme pro vás zařídili 10% slevu na lupeny.
Pražský koncert: www.nasimproradost.cz/krystof
Koncerty po ČR: www.nasimproradost.cz/krystof-ostatni",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10968489_10155191515180527_396155981239417338_n.png?oh=bf8dfe027917bccd08982f4b502e13ea&oe=57F57E63,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155191515180527/?type=3,2015-02-14T14:00:27+0000,added_photos,1073,1073,14,hudební_akce|akce|filosofické_pojmy|hudba|koncerty,hudební_akce|akce|hudba,"koncert:hudební_akce,hudební_akce,akce,akce,hudba,hudba,koncerty,koncerty|fakt:filosofické_pojmy","koncert:hudební_akce,hudební_akce,akce,akce,hudba,hudba"
84,286483085526_10155206957120527,286483085526,T-Mobile CZ,"Žerete naše reklamy? Žerte i ty ostatní na Noci reklamožroutů! Že jste to vy, máme pro vás lupeny zdarma, stačí si co nejpřesněji tipnout, kolik zhlédnutí bude mít naše reklama s Ještěrem ve čtvrtek 19. 2. v 19:00 (a připsat, jestli chcete jít v Praze, nebo v Brně). Na reklamu mrkejte na http://youtu.be/AvTJs8xf3y0 Pěti nejrychlejším a nejpřesnějším tipařům v každém městě rozdáme po 2 lístcích.

Nemáte štěstí? Jde to i bez soutěže. Našim dáváme pro radost 30% slevu na vstupenky.
Brno 20. 2.: www.nasimproradost.cz/reklamozrouti-brno
Praha 27. 2.: www.nasimproradost.cz/reklamozrouti-praha",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1509926_10155206955985527_4314978530783373727_n.png?oh=57027d0dbda8ef4cbad50bcd0bb9b058&oe=58315E5C,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155206955985527/?type=3,2015-02-18T14:15:58+0000,added_photos,42,42,34,města_v_česku|kraje_v_česku,obce_v_česku|sídla_v_česku,"praha:města_v_česku,města_v_česku,kraje_v_česku,kraje_v_česku|brno:města_v_česku,kraje_v_česku","praha:obce_v_česku,obce_v_česku,sídla_v_česku,sídla_v_česku|brno:obce_v_česku,sídla_v_česku"
85,286483085526_10155215139710527,286483085526,T-Mobile CZ,"Co není v hlavě, musí být alespoň v mobilu. Ale v šifrách! PINy a hesla si vždy ukládejte přes speciální bezpečnostní aplikace. Pro všechny telefony se hodí LastPass, oblíbený je i Sticky Password.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11001868_10155214901350527_8997424877641475804_n.png?oh=4e4841bfdffe95ca7b4b4f92a3403491&oe=57F8CF0A,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155214901350527/?type=3,2015-02-20T18:00:01+0000,added_photos,217,217,15,informatika|elektronika|informační_bezpečnost,aplikované_vědy|obory_a_disciplíny_matematiky|informatika|elektrotechnika,"šifra:informatika,informační_bezpečnost|password:informatika,informační_bezpečnost|mobil:elektronika|heslo:informatika,informační_bezpečnost|pin:elektronika,informační_bezpečnost","šifra:aplikované_vědy,obory_a_disciplíny_matematiky,informatika|password:aplikované_vědy,obory_a_disciplíny_matematiky,informatika|mobil:elektrotechnika|heslo:aplikované_vědy,obory_a_disciplíny_matematiky,informatika|pin:informatika,elektrotechnika"
86,286483085526_10155229867870527,286483085526,T-Mobile CZ,"Dvě třetiny lidí nezálohují data z mobilu vůbec, jenom 4 % pravidelně. Pořiďte si některý z chytrých zálohovacích softwarů a mějte své kontakty, zprávy i fotky v bezpečí.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10986647_10155229518760527_6380603006610299080_n.png?oh=88ab2607b1e583eb5a5d06c7f596b1ae&oe=583495F6,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155229518760527/?type=3,2015-02-24T18:40:00+0000,added_photos,141,141,23,přirozená_čísla|aplikované_vědy,aplikované_vědy|čísla|teorie_čísel,fotka:aplikované_vědy|dvě:přirozená_čísla|software:aplikované_vědy,"fotka:aplikované_vědy|dvě:čísla,teorie_čísel|software:aplikované_vědy"
87,286483085526_10155233189555527,286483085526,T-Mobile CZ,"Nestahujte aplikace, odkud se vám zamane! Nikdy nevíte, koho nebo co si zvete pod peřinu… ehm, tedy do mobilu, a za tu chvilku radosti to nestojí. Pro appky je vždycky lepší sáhnout do oficiálního obchodu.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11021155_10155233188570527_6968112400867773859_n.png?oh=7402a7762b67fa500569c89babe349ce&oe=57E8DD5D,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155233188570527/?type=3,2015-02-25T20:02:42+0000,added_photos,262,262,14,mobilní_zařízení|každodenní_život|elektronika|mobilní_telefonie|emoce,elektrotechnika|ekonomie|každodenní_život,"obchod:každodenní_život|mobil:mobilní_zařízení,každodenní_život,elektronika,mobilní_telefonie|radost:emoce","obchod:ekonomie,každodenní_život|mobil:elektrotechnika,každodenní_život|radost:každodenní_život"
88,286483085526_10155233220660527,286483085526,T-Mobile CZ,"Saháte do pravé kapsy, do levé kapsy, mrknete pod postel… Telefon nikde?! V takovou chvíli pomůže jedna z těchto 4 appek. Nainstalujte si ji ale raději předem ;-)",https://external.xx.fbcdn.net/safe_image.php?d=AQDOFzXllFMmqBl3&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIEyCIMkTcQYNqdUBreL4H22zEB64rGxhz6_JnoN6U7HjUDwixLCn5YOJkMzHDkrQGClmnWnsvM1nrryts9fLUU89nSi0ZDLUmBDy5UyQ85kX_p50vhm1PqCbPYJJDVWReiW_xDov-J0RKVFayyLzgl&cfs=1,https://www.aplikace.t-mobile.cz/clanky/bezpecnost-predevsim-hledani-ztraceneho-mobilu,2015-02-27T06:30:00+0000,shared_story,176,176,17,části_oděvu|přirozená_čísla|matematické_konstanty|oděvy,čísla|teorie_čísel|číselné_obory|matematika,"kapsa:části_oděvu,části_oděvu,oděvy,oděvy|jedna:přirozená_čísla,matematické_konstanty","jedna:čísla,teorie_čísel,číselné_obory,matematika"
89,286483085526_10155245357790527,286483085526,T-Mobile CZ,,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11045340_10155245344785527_463156323879745963_n.png?oh=96c6553153908ff4f68e6b8a9b1aa52b&oe=582F959F,https://www.facebook.com/TmobileCz/photos/a.10155245344645527.1073741846.286483085526/10155245344785527/?type=3,2015-03-01T14:24:21+0000,added_photos,187,187,16
90,286483085526_10155249724845527,286483085526,T-Mobile CZ,"Za čtvrt hodinky si stihnete v klidu vypít kafe. Hacker za tu dobu překoná jednoduché heslo z 8 malých písmen. Přidejte číslovku a zabavíte ho na několik hodin. Když jich přidáte víc a k tomu nějaká velká písmena, můžete hackerům ukázat dlouhý nos :) #tůůůdle",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11045341_10155249365985527_2752280736812563401_n.png?oh=1f798ff6097a522aba18159cc2fda390&oe=582B2BB9,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155249365985527/?type=3,2015-03-02T18:14:00+0000,added_photos,228,228,25,písmo|americké_filmy,články_přeložené_z_skwiki|lingvistika|filmy_podle_zemí,velký:americké_filmy|velká_písmena:písmo|písmeno:písmo,"hacker:články_přeložené_z_skwiki,články_přeložené_z_skwiki|velká_písmena:lingvistika|velký:filmy_podle_zemí|číslovka:lingvistika|písmeno:lingvistika|nos:články_přeložené_z_skwiki"
91,286483085526_10155263592750527,286483085526,T-Mobile CZ,"Čeká nás release - od sobotního večera tak budeme muset na den odstavit některé naše systémy. Pro vás se nic nemění (data, SMSky i volání poběží bez omezení), jen naše online samoobsluha bude nějakou dobu offline. Pokud si potřebujete něco nastavit, zkuste to prosím stihnout nejpozději zítra, nebo odložte na pondělí. Děkujeme moc a přejeme krásný víkend :)",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10384445_10155263563225527_7889180852421430326_n.png?oh=826143c559eb32264766e8d77972040d&oe=582CE9E2,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155263563225527/?type=3,2015-03-06T14:26:55+0000,added_photos,5,5,7,čas|služby,čas|fyzikální_veličiny,večer:čas|den:čas|online:služby|offline:služby|zítra:čas|datum:čas|samoobsluha:služby,"večer:čas,fyzikální_veličiny|zítra:čas,fyzikální_veličiny|datum:čas,fyzikální_veličiny|den:čas,fyzikální_veličiny"
92,286483085526_10155269971980527,286483085526,T-Mobile CZ,"Vymyslet silné heslo, které ještěři a jiná internetová havěť neprolomí, není žádná sranda. Těmto se ale pro jistotu vyhněte úplně. Mrkněte na seznam 10 nejhorších hesel, která si můžete zvolit.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10999566_10155269951820527_2648186037780414734_n.png?oh=b294addccccae2214e0f61aa872d6d9d&oe=57FC59B8,https://www.facebook.com/TmobileCz/photos/a.10155269951450527.1073741847.286483085526/10155269951820527/?type=3,2015-03-07T20:18:41+0000,added_photos,181,181,4,filosofie|zábava_a_volný_čas,humanitní_a_společenské_vědy|zábava_a_volný_čas,"sranda:filosofie,zábava_a_volný_čas|jistota:filosofie","sranda:humanitní_a_společenské_vědy,zábava_a_volný_čas|jistota:humanitní_a_společenské_vědy"
93,286483085526_10155278093420527,286483085526,T-Mobile CZ,"Na veřejných Wi-Fi se mobilnímu bankovnictví raději vyhněte, není totiž úplně těžké šmírovat vaše data. A pokud si přece jen něco důvěrného potřebujete vyřídit, připojte se raději přes naše LTE, tam vám nikdo ""přes rameno"" koukat nebude.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10995469_10155278091795527_1528731240110649992_n.png?oh=e15996f4f0e9617f88a7d0ffc86c3be9&oe=57FAF947,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155278091795527/?type=3,2015-03-09T17:04:03+0000,added_photos,283,283,41,vesnice_okresu_domažlice|místní_akční_skupina_český_les|vesnice_v_plzeňském_kraji|města_v_čechách|obce_v_okrese_domažlice|svazek_domažlicko|hostouň_(okres_domažlice)|sídla_v_okrese_domažlice|dobrohost_-_poběžovice|vesnice_v_česku_podle_okresu|finanční_ústavy|finance|počítačové_sítě|ekonomie|města_v_okrese_domažlice,ekonomie|sídla_v_okrese_domažlice|mikroregiony_okresu_domažlice|objekty_bez_souřadnice,"wi-fi:počítačové_sítě|bankovnictví:finanční_ústavy,finance,ekonomie|přes:vesnice_okresu_domažlice,vesnice_okresu_domažlice,místní_akční_skupina_český_les,místní_akční_skupina_český_les,vesnice_v_plzeňském_kraji,vesnice_v_plzeňském_kraji,města_v_čechách,města_v_čechách,obce_v_okrese_domažlice,obce_v_okrese_domažlice,svazek_domažlicko,svazek_domažlicko,hostouň_(okres_domažlice),hostouň_(okres_domažlice),sídla_v_okrese_domažlice,sídla_v_okrese_domažlice,dobrohost_-_poběžovice,dobrohost_-_poběžovice,vesnice_v_česku_podle_okresu,vesnice_v_česku_podle_okresu,města_v_okrese_domažlice,města_v_okrese_domažlice","bankovnictví:ekonomie|přes:sídla_v_okrese_domažlice,sídla_v_okrese_domažlice,mikroregiony_okresu_domažlice,mikroregiony_okresu_domažlice,objekty_bez_souřadnice,objekty_bez_souřadnice"
94,286483085526_10155285408700527,286483085526,T-Mobile CZ,"Pořádáte doma den otevřených dveří pro zloděje? Asi ne. Ale přitom jenom 49 % lidí používá na telefonu vstupní zámek. Mrkněte do nastavení a udělejte pevnost i ze svého mobilu, ať vám zvědaví kámoši nemůžou projíždět fotky z posledního mejdanu ;)",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11043028_10155285407290527_4329398736927770327_n.png?oh=2bfd1de265214f462c68a6da24f25266&oe=58271725,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155285407290527/?type=3,2015-03-11T12:05:21+0000,added_photos,471,471,44,mobilní_zařízení|datové_nosiče|jednotky|umění|telekomunikace|technologie|optika|fotografie|elektronika|čas|fotogrammetrie|mobilní_telefonie|aplikované_vědy|telefonie,aplikované_vědy|technika,"fotka:datové_nosiče,umění,technologie,optika,fotografie,fotogrammetrie,aplikované_vědy|mobil:mobilní_zařízení,telekomunikace,elektronika,mobilní_telefonie,telefonie|telefon:telekomunikace,telefonie|den:jednotky,čas","dveře:aplikované_vědy,technika|fotka:aplikované_vědy,technika|mobil:technika|telefon:technika"
95,286483085526_10155286388470527,286483085526,T-Mobile CZ,"Kdyby tak šlo jenom lusknout prsty a mít zpátky ztracený mobil…! Když už dojde na nejhorší, luskněte si aspoň na svoje fotky, telefonní čísla a další data. Čtěte, jak je jednoduše zálohovat a pak na pár kliknutí dostat do nového mobilu.",https://external.xx.fbcdn.net/safe_image.php?d=AQBuvxpb6gSKUJa8&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLFEkuwrzm-atVvHlCBxrs5Mk8ogjoeqCAkhlcsfHt0btefy3prn0Brx5jWc1X7J1xsBcONmxyNVQVRhm8WnGMa_qaFibbYn-xMLMtmSN7BO-TOaQCAV-IH7qdpNiZ9MjOBV3i8yYzsjhM8ragj4RHs&cfs=1,https://www.aplikace.t-mobile.cz/clanky/bezpecnost-predevsim-jak-zalohovat-data,2015-03-13T09:25:01+0000,shared_story,179,179,17,optika|technologie|datové_nosiče|telekomunikace|filosofie_matematiky|matematika|fotografie|elektronika|mobilní_telefonie|mobilní_zařízení|umění|aplikované_vědy|telefonie|fotogrammetrie,aplikované_vědy|technika|telekomunikace|technologie,"telefonní_čísla:telekomunikace,telefonie|fotka:optika,technologie,datové_nosiče,fotografie,umění,aplikované_vědy,fotogrammetrie|číslo:filosofie_matematiky,matematika|mobil:telekomunikace,elektronika,mobilní_telefonie,mobilní_zařízení,telefonie","mobil:technika,telekomunikace,technologie|fotka:aplikované_vědy,technika,technologie|telefonní_čísla:aplikované_vědy,technika,telekomunikace"
96,286483085526_10155299232315527,286483085526,T-Mobile CZ,"Máte hlavu plnou skvělých nápadů? Neschovávejte si je! Přihlaste se s nimi do soutěže Rozjezdy roku a začněte si plnit své sny :)
Pozor, registrace končí už příští týden.",https://external.xx.fbcdn.net/safe_image.php?d=AQBKASYMaPxokaMM&w=130&h=130&url=http%3A%2F%2Fwww.rozjezdyroku.cz%2Fimages%2FRozjezdy_2014%2FClanky_foto%2FWEB_HP.jpg&cfs=1,http://www.rozjezdyroku.cz/,2015-03-14T10:38:28+0000,shared_story,8,8,0,čas|chování|jednotky_času|soupeření|jednotky|soutěže|psychologické_pojmy,čas|psychologie,"soutěž:chování,soupeření,soutěže|sen:chování,psychologické_pojmy|rok:čas,jednotky_času,jednotky|týden:čas,jednotky_času,jednotky|nápad:psychologické_pojmy",soutěž:psychologie|sen:psychologie|rok:čas|týden:čas|nápad:psychologie
97,286483085526_10155303116050527,286483085526,T-Mobile CZ,"Ať je váš telefon sebevíc zabezpečený, neochráníte ho před vším. Tohle je 10 věcí, které žádný mobil nechce zažít na vlastní displej.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10994596_10155303105940527_2651314292878209436_n.png?oh=89677de862ced4cc0608485cfeb9fef2&oe=57F4B6C1,https://www.facebook.com/TmobileCz/photos/a.10155303105035527.1073741848.286483085526/10155303105940527/?type=3,2015-03-15T07:55:58+0000,added_photos,386,386,13,mobilní_zařízení|elektronika|mobilní_telefonie|telekomunikace|telefonie,telekomunikace|elektrotechnika,"mobil:mobilní_zařízení,elektronika,mobilní_telefonie,telekomunikace,telefonie|telefon:telekomunikace,telefonie","mobil:telekomunikace,elektrotechnika|telefon:telekomunikace"
98,286483085526_10155313633815527,286483085526,T-Mobile CZ,"I s malým telefonem můžete chytit velkého vira. Neotevírejte podezřelé e-mailové přílohy, neklikejte na podivné stránky a chraňte svůj smartphone antivirem. S T-Mobile ho máte od ESETu na rok zdarma v prémiové verzi. :|] Stahujte na www.t-mobile.cz/vevasichsluzbach#antivir :|]",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/10981199_10155313623235527_8013194779042167074_n.png?oh=0fc1c64a13af8e786053b83660e06361&oe=582F3573,https://www.facebook.com/TmobileCz/photos/a.347681770526.351593.286483085526/10155313623235527/?type=3,2015-03-17T16:10:01+0000,added_photos,190,190,17,bezpečnostní_software|počítačové_viry,filmy_podle_zemí|počítačová_bezpečnost,"antivir:bezpečnostní_software,počítačové_viry|antivirus:bezpečnostní_software,počítačové_viry",velký:filmy_podle_zemí|antivir:počítačová_bezpečnost|antivirus:počítačová_bezpečnost
